?gocam	?title	?controllers	?taxons	?taxon_labels	?modelstate
<http://model.geneontology.org/R-HSA-416550>	Sema4D mediated inhibition of cell attachment and migration - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3008951,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-195118,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-419603	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-392851>	Prostacyclin signalling through prostacyclin receptor - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-391834	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-3928664>	Ephrin signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-430346,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-442619,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-418805,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928484	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-3928665>	EPH-ephrin mediated repulsion of cells - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928486,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157237,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928502,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157343,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928513,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928532	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-399954>	Sema3A PAK dependent Axon repulsion - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390765,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-399836,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-399816,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-419630	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-390522>	Striated Muscle Contraction - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390566	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-399956>	CRMPs in Sema3A signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-399809,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-200917,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2997551,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-396937	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-391160>	Signal regulatory protein family interactions - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-548936	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-390918>	Peroxisomal lipid metabolism - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193426,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390293,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390296,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787808,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809215,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809219	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-400511>	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP) - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-264960,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-378974,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-400517,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-400527	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-389542>	NADPH regeneration - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389557,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389559,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390344	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-389887>	Beta-oxidation of pristanoyl-CoA - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192146,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192348,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389999,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389905,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193426,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390293,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390296,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390238,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389579,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848531	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-3928663>	EPHA-mediated growth cone collapse - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928441,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928486,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3928564	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-389599>	Alpha-oxidation of phytanate - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389579,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389557,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389616,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389634,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389642,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809578,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6811623	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-354192>	Integrin signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-377592,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-392485,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-392841,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-201621,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210625,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-432180	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-390247>	Beta-oxidation of very long chain fatty acids - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2291936,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-382579,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389999,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390232,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390238,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-400155,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5690077,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786710,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809799	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-389948>	PD-1 signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202308,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389744,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389743	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-389513>	CTLA4 inhibitory signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196206,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-211064	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-202430>	Translocation of ZAP-70 to Immunological synapse - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202308,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202368,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202266,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8852205	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-390666>	Serotonin receptors - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-380900	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-381753>	Olfactory Signaling Pathway - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9712194,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-379051,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9712184	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-388841>	Costimulation by the CD28 family - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-451336	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-380259>	Loss of Nlp from mitotic centrosomes - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3000318	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-382556>	ABC-family proteins mediated transport - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5678267,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8866527,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1454912,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1457539,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1467470,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-383188,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-400167,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5223347,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-141333>	Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-444015,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141332,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141326	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-380612>	Metabolism of serotonin - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-444015,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141332,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71721	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-381070>	IRE1alpha activates chaperones - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381078,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381200	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-381426>	Regulation of IGF Activity by IGFBP - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8952276,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-156786,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-158770,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2990872,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2990877,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381470,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381483	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-381033>	ATF6 (ATF6-alpha) activates chaperones - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381108,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381131	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-375165>	NCAM signaling for neurite out-growth - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198683,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-377592,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-64847,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-200917,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198701,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198703,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-201621,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-388755	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-3769402>	Deactivation of the beta-catenin transactivating complex - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3322366,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3769360	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-201722>	Formation of the beta-catenin:TCF transactivating complex - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1183219,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3451129	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-389356>	CD28 co-stimulation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-211064	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-2022377>	Metabolism of Angiotensinogen to Angiotensins - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508496,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2065414,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022352,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2065391,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022344,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022345,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022357,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022361,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2990850,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2990877,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3229246,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693667,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-708327,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8852197,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9727395	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-373753>	Nephrin family interactions - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8981533	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-3371511>	HSF1 activation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5324660	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-1237112>	Methionine salvage pathway - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351206,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351212,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237083,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237095,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237147,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237166,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237173,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70579	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-380320>	Recruitment of NuMA to mitotic centrosomes - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170160	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-379398>	Enzymatic degradation of Dopamine by monoamine oxidase - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141332,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-379386	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-193144>	Estrogen biosynthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3902489,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193119,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193137,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693370,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696834,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6810583,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-804966,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8862104	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
