gocam,0
http://model.geneontology.org/R-HSA-264876,Insulin processing - Reactome
http://model.geneontology.org/R-HSA-264876,Insulin processing - Reactome
http://model.geneontology.org/R-HSA-264876,Insulin processing - Reactome
http://model.geneontology.org/R-HSA-434316,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion - Reactome
http://model.geneontology.org/R-HSA-434316,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion - Reactome
http://model.geneontology.org/R-HSA-434316,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion - Reactome
http://model.geneontology.org/R-HSA-434316,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion - Reactome
http://model.geneontology.org/R-HSA-434313,Intracellular metabolism of fatty acids regulates insulin secretion - Reactome
http://model.geneontology.org/R-HSA-434313,Intracellular metabolism of fatty acids regulates insulin secretion - Reactome
http://model.geneontology.org/R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-432030,Transport of glycerol from adipocytes to the liver by Aquaporins - Reactome
http://model.geneontology.org/R-HSA-432030,Transport of glycerol from adipocytes to the liver by Aquaporins - Reactome
http://model.geneontology.org/R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease - Reactome
http://model.geneontology.org/R-HSA-429947,Deadenylation of mRNA - Reactome
http://model.geneontology.org/R-HSA-429947,Deadenylation of mRNA - Reactome
http://model.geneontology.org/R-HSA-429947,Deadenylation of mRNA - Reactome
http://model.geneontology.org/R-HSA-429947,Deadenylation of mRNA - Reactome
http://model.geneontology.org/R-HSA-373752,Netrin-1 signaling - Reactome
http://model.geneontology.org/R-HSA-426486,Small interfering RNA (siRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-426486,Small interfering RNA (siRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-426486,Small interfering RNA (siRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-426486,Small interfering RNA (siRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-203927,MicroRNA (miRNA) biogenesis - Reactome
http://model.geneontology.org/R-HSA-418890,Role of second messengers in netrin-1 signaling - Reactome
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin - Reactome"
http://model.geneontology.org/R-HSA-111995,phospho-PLA2 pathway - Reactome
http://model.geneontology.org/R-HSA-111995,phospho-PLA2 pathway - Reactome
http://model.geneontology.org/R-HSA-111995,phospho-PLA2 pathway - Reactome
http://model.geneontology.org/R-HSA-177929,Signaling by EGFR - Reactome
http://model.geneontology.org/R-HSA-177929,Signaling by EGFR - Reactome
http://model.geneontology.org/R-HSA-177929,Signaling by EGFR - Reactome
http://model.geneontology.org/R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides - Reactome
http://model.geneontology.org/R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides - Reactome
http://model.geneontology.org/R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides - Reactome
http://model.geneontology.org/R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides - Reactome
http://model.geneontology.org/R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides - Reactome
http://model.geneontology.org/R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides - Reactome
http://model.geneontology.org/R-HSA-351202,Metabolism of polyamines - Reactome
http://model.geneontology.org/R-HSA-351202,Metabolism of polyamines - Reactome
http://model.geneontology.org/R-HSA-351202,Metabolism of polyamines - Reactome
http://model.geneontology.org/R-HSA-351202,Metabolism of polyamines - Reactome
http://model.geneontology.org/R-HSA-351202,Metabolism of polyamines - Reactome
http://model.geneontology.org/R-HSA-351202,Metabolism of polyamines - Reactome
http://model.geneontology.org/R-HSA-418889,Ligand-independent caspase activation via DCC - Reactome
http://model.geneontology.org/R-HSA-418889,Ligand-independent caspase activation via DCC - Reactome
http://model.geneontology.org/R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds - Reactome"
http://model.geneontology.org/R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds - Reactome"
http://model.geneontology.org/R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds - Reactome"
http://model.geneontology.org/R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds - Reactome"
http://model.geneontology.org/R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds - Reactome"
http://model.geneontology.org/R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds - Reactome"
http://model.geneontology.org/R-HSA-418886,Netrin mediated repulsion signals - Reactome
http://model.geneontology.org/R-HSA-419408,Lysosphingolipid and LPA receptors - Reactome
http://model.geneontology.org/R-HSA-419408,Lysosphingolipid and LPA receptors - Reactome
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) - Reactome"
http://model.geneontology.org/R-HSA-419037,NCAM1 interactions - Reactome
http://model.geneontology.org/R-HSA-416993,Trafficking of GluR2-containing AMPA receptors - Reactome
http://model.geneontology.org/R-HSA-416993,Trafficking of GluR2-containing AMPA receptors - Reactome
http://model.geneontology.org/R-HSA-418592,ADP signalling through P2Y purinoceptor 1 - Reactome
http://model.geneontology.org/R-HSA-418592,ADP signalling through P2Y purinoceptor 1 - Reactome
http://model.geneontology.org/R-HSA-418592,ADP signalling through P2Y purinoceptor 1 - Reactome
http://model.geneontology.org/R-HSA-418592,ADP signalling through P2Y purinoceptor 1 - Reactome
http://model.geneontology.org/R-HSA-392170,ADP signalling through P2Y purinoceptor 12 - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-3928662,EPHB-mediated forward signaling - Reactome
http://model.geneontology.org/R-HSA-2682334,EPH-Ephrin signaling - Reactome
http://model.geneontology.org/R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration - Reactome
http://model.geneontology.org/R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration - Reactome
http://model.geneontology.org/R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration - Reactome
http://model.geneontology.org/R-HSA-392851,Prostacyclin signalling through prostacyclin receptor - Reactome
http://model.geneontology.org/R-HSA-3928664,Ephrin signaling - Reactome
http://model.geneontology.org/R-HSA-3928664,Ephrin signaling - Reactome
http://model.geneontology.org/R-HSA-3928664,Ephrin signaling - Reactome
http://model.geneontology.org/R-HSA-3928664,Ephrin signaling - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-3928665,EPH-ephrin mediated repulsion of cells - Reactome
http://model.geneontology.org/R-HSA-399954,Sema3A PAK dependent Axon repulsion - Reactome
http://model.geneontology.org/R-HSA-399954,Sema3A PAK dependent Axon repulsion - Reactome
http://model.geneontology.org/R-HSA-399954,Sema3A PAK dependent Axon repulsion - Reactome
http://model.geneontology.org/R-HSA-399954,Sema3A PAK dependent Axon repulsion - Reactome
http://model.geneontology.org/R-HSA-390522,Striated Muscle Contraction - Reactome
http://model.geneontology.org/R-HSA-399956,CRMPs in Sema3A signaling - Reactome
http://model.geneontology.org/R-HSA-399956,CRMPs in Sema3A signaling - Reactome
http://model.geneontology.org/R-HSA-399956,CRMPs in Sema3A signaling - Reactome
http://model.geneontology.org/R-HSA-399956,CRMPs in Sema3A signaling - Reactome
http://model.geneontology.org/R-HSA-391160,Signal regulatory protein family interactions - Reactome
http://model.geneontology.org/R-HSA-390918,Peroxisomal lipid metabolism - Reactome
http://model.geneontology.org/R-HSA-390918,Peroxisomal lipid metabolism - Reactome
http://model.geneontology.org/R-HSA-390918,Peroxisomal lipid metabolism - Reactome
http://model.geneontology.org/R-HSA-390918,Peroxisomal lipid metabolism - Reactome
http://model.geneontology.org/R-HSA-390918,Peroxisomal lipid metabolism - Reactome
http://model.geneontology.org/R-HSA-390918,Peroxisomal lipid metabolism - Reactome
http://model.geneontology.org/R-HSA-400511,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP) - Reactome"
http://model.geneontology.org/R-HSA-400511,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP) - Reactome"
